# entry-subent-pointer  : 40677--00-2-0 
# EXFOR reaction        : ['93-NP-237', ['N,F'], 'ELEM/MASS,CUM,FY,,FIS'] 
# incident energy       : 1.00e+00 MeV 
# target                : Np-237 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : A.N.Gudkov 
# institute             : (4RUSFEI): Fiziko-Energeticheskii Institute , Obninsk 
# reference             : ((J,YK,,(1/50),48,1983)=(R,INDC(CCP)-213,48,1983)) 
# year                  : 1983 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/406/40677.x4 
# nds                   : https://nds.iaea.org/EXFOR/40677
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             36.0             85.0              nan      6.20000E-03      8.00000E-04
             36.0             87.0              nan      2.01000E-02      1.40000E-03
             36.0             88.0              nan      1.79000E-02      3.70000E-03
             38.0             91.0              nan      3.72000E-02      2.10000E-03
             38.0             92.0              nan      3.78000E-02      1.60000E-03
             39.0             92.0              nan      3.37000E-02      2.30000E-03
             40.0             95.0              nan      5.12000E-02      4.10000E-03
             44.0            103.0              nan      4.74000E-02      6.40000E-03
             44.0            105.0              nan      2.94000E-02      1.90000E-03
             51.0            129.0              nan      1.07000E-02      1.10000E-03
             51.0            130.0              nan      6.40000E-03      1.30000E-03
             52.0            131.0              nan      7.10000E-03      8.00000E-04
             52.0            132.0              nan      3.68000E-02      2.30000E-03
             52.0            133.0              nan      3.68000E-02      3.40000E-03
             52.0            134.0              nan      3.68000E-02      6.60000E-03
             53.0            131.0              nan      3.74000E-02      2.30000E-03
             53.0            133.0              nan      7.46000E-02      3.50000E-03
             53.0            134.0              nan      6.05000E-02      7.00000E-03
             53.0            135.0              nan      6.35000E-02      2.50000E-03
             54.0            135.0              nan      6.97000E-02      3.00000E-03
             55.0            138.0              nan      6.48000E-02      6.30000E-03
             56.0            139.0              nan      5.11000E-02      6.20000E-03
             56.0            140.0              nan      6.40000E-02      2.80000E-03
             57.0            140.0              nan      6.08000E-02      2.70000E-03
             57.0            142.0              nan      4.26000E-02      2.00000E-03
             58.0            143.0              nan      3.39000E-02      2.60000E-03
             60.0            149.0              nan      9.80000E-03      2.20000E-03
