# entry-subent-pointer  : 21661--00-4-0 
# EXFOR reaction        : ['93-NP-237', ['N,F'], 'MASS,PRE,FY'] 
# incident energy       : 8.00e-01 MeV 
# target                : Np-237 
# product               : 118.5 <= mass <= 152.0 
# level energy          : - 
# MF-MT number          : 8 - 460 
# first author          : A.A.Naqvi 
# institute             : (2GERKFK): Karlsruhe Institute of Technology (KIT) 
# reference             : (R,KFK-2919,198003) 
# year                  : 1980 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/216/21661.x4 
# nds                   : https://nds.iaea.org/EXFOR/21661
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan            118.5              nan      1.20000E-03      6.00000E-04
              nan            119.0              nan      1.20000E-03      6.00000E-04
              nan            119.5              nan      2.10000E-03      8.00000E-04
              nan            120.0              nan      3.80000E-03      1.10000E-03
              nan            120.5              nan      5.60000E-03      1.30000E-03
              nan            121.0              nan      6.20000E-03      1.30000E-03
              nan            121.5              nan      1.08000E-02      1.80000E-03
              nan            122.0              nan      1.44000E-02      2.10000E-03
              nan            122.5              nan      1.82000E-02      2.30000E-03
              nan            123.0              nan      1.96000E-02      2.40000E-03
              nan            123.5              nan      2.49000E-02      2.70000E-03
              nan            124.0              nan      2.81000E-02      2.90000E-03
              nan            124.5              nan      3.69000E-02      3.30000E-03
              nan            125.0              nan      4.46000E-02      3.70000E-03
              nan            125.5              nan      4.66000E-02      3.70000E-03
              nan            126.0              nan      5.28000E-02      4.00000E-03
              nan            126.5              nan      5.80000E-02      4.20000E-03
              nan            127.0              nan      6.57000E-02      4.50000E-03
              nan            127.5              nan      5.66000E-02      4.10000E-03
              nan            128.0              nan      6.24000E-02      4.30000E-03
              nan            128.5              nan      6.07000E-02      4.30000E-03
              nan            129.0              nan      6.04000E-02      4.30000E-03
              nan            129.5              nan      6.92000E-02      4.60000E-03
              nan            130.0              nan      7.09000E-02      4.60000E-03
              nan            130.5              nan      5.80000E-02      4.20000E-03
              nan            131.0              nan      5.36000E-02      4.00000E-03
              nan            131.5              nan      6.42000E-02      4.40000E-03
              nan            132.0              nan      5.92000E-02      4.20000E-03
              nan            132.5              nan      5.57000E-02      4.10000E-03
              nan            133.0              nan      5.63000E-02      4.10000E-03
              nan            133.5              nan      5.69000E-02      4.10000E-03
              nan            134.0              nan      5.92000E-02      4.20000E-03
              nan            134.5              nan      5.95000E-02      4.20000E-03
              nan            135.0              nan      5.92000E-02      4.20000E-03
              nan            135.5              nan      5.04000E-02      3.90000E-03
              nan            136.0              nan      5.36000E-02      4.00000E-03
              nan            136.5              nan      4.72000E-02      3.80000E-03
              nan            137.0              nan      4.43000E-02      3.60000E-03
              nan            137.5              nan      5.07000E-02      3.90000E-03
              nan            138.0              nan      3.81000E-02      3.40000E-03
              nan            138.5              nan      3.28000E-02      3.10000E-03
              nan            139.0              nan      3.02000E-02      3.00000E-03
              nan            139.5              nan      3.34000E-02      3.20000E-03
              nan            140.0              nan      3.05000E-02      3.00000E-03
              nan            140.5              nan      2.40000E-02      2.70000E-03
              nan            141.0              nan      2.52000E-02      2.70000E-03
              nan            141.5              nan      2.20000E-02      2.60000E-03
              nan            142.0              nan      1.47000E-02      2.10000E-03
              nan            142.5              nan      1.29000E-02      2.00000E-03
              nan            143.0              nan      1.11000E-02      1.80000E-03
              nan            143.5              nan      1.20000E-02      1.90000E-03
              nan            144.0              nan      7.60000E-03      1.50000E-03
              nan            144.5              nan      8.80000E-03      1.60000E-03
              nan            145.0              nan      1.26000E-02      1.90000E-03
              nan            145.5              nan      4.40000E-03      1.10000E-03
              nan            146.0              nan      6.40000E-03      1.40000E-03
              nan            146.5              nan      2.90000E-03      9.00000E-04
              nan            147.0              nan      3.80000E-03      1.10000E-03
              nan            147.5              nan      2.30000E-03      8.00000E-04
              nan            148.0              nan      2.10000E-03      8.00000E-04
              nan            148.5              nan      2.10000E-03      8.00000E-04
              nan            149.0              nan      1.20000E-03      6.00000E-04
              nan            149.5              nan      2.10000E-03      8.00000E-04
              nan            150.0              nan      1.20000E-03      6.00000E-04
              nan            150.5              nan      1.50000E-03      7.00000E-04
              nan            151.0              nan      3.00000E-04      3.00000E-04
              nan            151.5              nan      9.00000E-04      5.00000E-04
              nan            152.0              nan      3.00000E-04      3.00000E-04
