# entry-subent-pointer  : 41155--00-2-0 
# EXFOR reaction        : ['27-CO-59', ['N,INL'], '27-CO-59,,DE'] 
# incident energy       : 4.99e+00 MeV 
# target                : Co-59 
# product               : Co-59 
# level energy          : 6.00e-01 MeV 
# MF-MT number          : 5 - 4 
# first author          : S.P.Simakov 
# institute             : (4RUSFEI): Fiziko-Energeticheskii Institute , Obninsk 
# reference             : ((J,YK,,(3-4),74,1992)=(R,INDC(CCP)-358,74,1992)) 
# year                  : 1992 
# facility              : (VDGT): Tandem van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/411/41155.x4 
# nds                   : https://nds.iaea.org/EXFOR/41155
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      6.00000E-01      0.00000E+00      5.99000E-07      1.00000E-08
      8.00000E-01      0.00000E+00      6.83000E-07      6.80000E-08
      1.00000E+00      0.00000E+00      7.58000E-07      7.60000E-08
      1.20000E+00      0.00000E+00      6.00000E-07      6.00000E-08
      1.40000E+00      0.00000E+00      4.69000E-07      4.70000E-08
      1.60000E+00      0.00000E+00      5.20000E-07      5.20000E-08
      1.80000E+00      0.00000E+00      4.80000E-07      4.80000E-08
      2.00000E+00      0.00000E+00      3.32000E-07      3.30000E-08
      2.20000E+00      0.00000E+00      2.71000E-07      2.70000E-08
      2.40000E+00      0.00000E+00      2.51000E-07      2.50000E-08
      2.60000E+00      0.00000E+00      2.76000E-07      2.80000E-08
      2.80000E+00      0.00000E+00      1.95000E-07      2.00000E-08
      3.00000E+00      0.00000E+00      1.36000E-07      1.40000E-08
      3.20000E+00      0.00000E+00      2.03000E-07      2.00000E-08
      3.40000E+00      0.00000E+00      2.63000E-07      2.60000E-08
      3.60000E+00      0.00000E+00      2.32000E-07      2.30000E-08
      3.80000E+00      0.00000E+00      1.32000E-07      1.30000E-08
      4.00000E+00      0.00000E+00      5.30000E-08      5.00000E-09
      4.20000E+00      0.00000E+00      4.50000E-08      5.00000E-09
