# entry-subent-pointer  : 22354-006-0 
# EXFOR reaction        : ['28-NI-0', ['N,X'], '2-HE-4,,DE'] 
# incident energy       : 7.90e+00 MeV 
# target                : Ni-0 
# product               : He-4 
# level energy          : 4.90e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : T.Sanami 
# institute             : (2JPNTOH): Tohoku University , Sendai 
# reference             : ((S,JAERI-C-96-008,231,1996)=(S,INDC(JPN)-175,231,1996)) 
# year                  : 1996 
# facility              : (DYNAM): Dynamitron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/223/22354.x4 
# nds                   : https://nds.iaea.org/EXFOR/22354
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      4.90000E+00      0.00000E+00      9.79000E-11      2.14400E-10
      5.10000E+00      0.00000E+00      4.09100E-10      1.53200E-10
      5.30000E+00      0.00000E+00      5.89500E-10      1.97500E-10
      5.50000E+00      0.00000E+00      1.62100E-09      2.46500E-10
      5.70000E+00      0.00000E+00      2.28100E-09      2.75300E-10
      5.90000E+00      0.00000E+00      3.34400E-09      3.76500E-10
      6.10000E+00      0.00000E+00      4.36700E-09      5.07500E-10
      6.30000E+00      0.00000E+00      5.96700E-09      6.20600E-10
      6.50000E+00      0.00000E+00      8.00600E-09      8.46700E-10
      6.70000E+00      0.00000E+00      1.01400E-08      1.10400E-09
      6.90000E+00      0.00000E+00      1.15600E-08      1.34700E-09
      7.10000E+00      0.00000E+00      1.45100E-08      1.63200E-09
      7.30000E+00      0.00000E+00      1.69500E-08      1.73200E-09
      7.50000E+00      0.00000E+00      1.88600E-08      2.00300E-09
      7.70000E+00      0.00000E+00      2.08400E-08      2.23700E-09
      7.90000E+00      0.00000E+00      2.34400E-08      2.41300E-09
      8.10000E+00      0.00000E+00      2.49000E-08      2.50900E-09
      8.30000E+00      0.00000E+00      2.45700E-08      2.65800E-09
      8.50000E+00      0.00000E+00      2.59700E-08      2.64100E-09
      8.70000E+00      0.00000E+00      2.27100E-08      2.32300E-09
      8.90000E+00      0.00000E+00      2.41100E-08      2.54200E-09
      9.10000E+00      0.00000E+00      2.16500E-08      2.30900E-09
      9.30000E+00      0.00000E+00      1.76300E-08      1.87800E-09
      9.50000E+00      0.00000E+00      1.56400E-08      1.67000E-09
      9.70000E+00      0.00000E+00      1.34800E-08      1.39700E-09
      9.90000E+00      0.00000E+00      1.17700E-08      1.25200E-09
      1.01000E+01      0.00000E+00      9.64100E-09      1.03100E-09
      1.03000E+01      0.00000E+00      6.35300E-09      6.93700E-10
      1.05000E+01      0.00000E+00      3.72800E-09      4.79500E-10
      1.07000E+01      0.00000E+00      2.02400E-09      3.30300E-10
      1.09000E+01      0.00000E+00      5.85000E-10      1.44800E-10
      1.11000E+01      0.00000E+00      1.57500E-10      6.89500E-11
      1.13000E+01      0.00000E+00      0.00000E+00      0.00000E+00
      1.15000E+01      0.00000E+00      0.00000E+00      0.00000E+00
      1.17000E+01      0.00000E+00      0.00000E+00      0.00000E+00
      1.19000E+01      0.00000E+00      0.00000E+00      0.00000E+00
