# entry-subent-pointer  : 22798--01-8-2 
# EXFOR reaction        : ['92-U-233', ['N,F'], 'ELEM/MASS,CUM,FY,,FST'] 
# incident energy       : 1.22e+00 MeV 
# target                : U-233 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : J.Galy 
# institute             : (2SWDUPP): University of Uppsala 
# reference             : (J,EPJ/A,8,331,200004) 
# year                  : 2000 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/227/22798.x4 
# nds                   : https://nds.iaea.org/EXFOR/22798
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             53.0            133.0              1.0      1.23000E-03      3.50000E-04
             53.0            134.0              1.0      7.99000E-03      1.85000E-03
             53.0            134.0              nan      9.16000E-02      3.31000E-02
             53.0            135.0              nan      4.96000E-02      1.07000E-02
             53.0            136.0              1.0      5.24000E-03      1.15000E-03
             53.0            136.0              nan      8.53000E-03      1.34000E-02
             53.0            137.0              nan      9.85000E-03      2.23000E-03
             53.0            138.0              nan      4.19000E-03      1.26000E-03
             53.0            139.0              nan      1.06000E-03      5.20000E-04
             53.0            140.0              nan      9.00000E-04      4.40000E-04
